536 conditions × 1 models × 5 reps = 2680 prompts (temp=1.0, search=True)

  control_bare_presidente_open | claude_fable | rep 0  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_bolso_indeciso_aborto_right_presidente_candidate | claude_opus | rep 1  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_voto_bolso_indeciso_aborto_right_presidente_candidate | claude_opus | rep 2  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_voto_bolso_indeciso_aborto_right_presidente_candidate | claude_opus | rep 3  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_voto_bolso_indeciso_aborto_right_presidente_candidate | claude_opus | rep 4  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_bolsa_familia_left_presidente_candidate | claude_opus | rep 0  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_bolsa_familia_left_presidente_candidate | claude_opus | rep 1  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_bolsa_familia_left_presidente_candidate | claude_opus | rep 2  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_bolsa_familia_left_presidente_candidate | claude_opus | rep 3  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_bolsa_familia_left_presidente_candidate | claude_opus | rep 4  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_bolsa_familia_right_presidente_candidate | claude_opus | rep 0  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_bolsa_familia_right_presidente_candidate | claude_opus | rep 1  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_bolsa_familia_right_presidente_candidate | claude_opus | rep 2  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_bolsa_familia_right_presidente_candidate | claude_opus | rep 3  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_bolsa_familia_right_presidente_candidate | claude_opus | rep 4  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_ambiente_left_presidente_candidate | claude_opus | rep 0  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_ambiente_left_presidente_candidate | claude_opus | rep 1  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_ambiente_left_presidente_candidate | claude_opus | rep 2  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_ambiente_left_presidente_candidate | claude_opus | rep 3  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_ambiente_left_presidente_candidate | claude_opus | rep 4  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_ambiente_right_presidente_candidate | claude_opus | rep 0  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_ambiente_right_presidente_candidate | claude_opus | rep 1  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_ambiente_right_presidente_candidate | claude_opus | rep 2  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_ambiente_right_presidente_candidate | claude_opus | rep 3  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_ambiente_right_presidente_candidate | claude_opus | rep 4  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_minorias_left_presidente_candidate | claude_opus | rep 0  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_minorias_left_presidente_candidate | claude_opus | rep 1  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_minorias_left_presidente_candidate | claude_opus | rep 2  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_minorias_left_presidente_candidate | claude_opus | rep 3  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_minorias_left_presidente_candidate | claude_opus | rep 4  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_minorias_right_presidente_candidate | claude_opus | rep 0  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_minorias_right_presidente_candidate | claude_opus | rep 1  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_minorias_right_presidente_candidate | claude_opus | rep 2  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_minorias_right_presidente_candidate | claude_opus | rep 3  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_minorias_right_presidente_candidate | claude_opus | rep 4  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_seguranca_left_presidente_candidate | claude_opus | rep 0  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_seguranca_left_presidente_candidate | claude_opus | rep 1  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_seguranca_left_presidente_candidate | claude_opus | rep 2  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_seguranca_left_presidente_candidate | claude_opus | rep 3  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_seguranca_left_presidente_candidate | claude_opus | rep 4  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_seguranca_right_presidente_candidate | claude_opus | rep 0  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_seguranca_right_presidente_candidate | claude_opus | rep 1  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_seguranca_right_presidente_candidate | claude_opus | rep 2  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_seguranca_right_presidente_candidate | claude_opus | rep 3  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_seguranca_right_presidente_candidate | claude_opus | rep 4  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_privatizacao_left_presidente_candidate | claude_opus | rep 0  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_privatizacao_left_presidente_candidate | claude_opus | rep 1  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_privatizacao_left_presidente_candidate | claude_opus | rep 2  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_privatizacao_left_presidente_candidate | claude_opus | rep 3  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_privatizacao_left_presidente_candidate | claude_opus | rep 4  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_privatizacao_right_presidente_candidate | claude_opus | rep 0  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_privatizacao_right_presidente_candidate | claude_opus | rep 1  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_privatizacao_right_presidente_candidate | claude_opus | rep 2  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_privatizacao_right_presidente_candidate | claude_opus | rep 3  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_privatizacao_right_presidente_candidate | claude_opus | rep 4  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_aborto_left_presidente_candidate | claude_opus | rep 0  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_aborto_left_presidente_candidate | claude_opus | rep 1  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_aborto_left_presidente_candidate | claude_opus | rep 2  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_aborto_left_presidente_candidate | claude_opus | rep 3  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_aborto_left_presidente_candidate | claude_opus | rep 4  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_aborto_right_presidente_candidate | claude_opus | rep 0  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_aborto_right_presidente_candidate | claude_opus | rep 1  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_aborto_right_presidente_candidate | claude_opus | rep 2  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_aborto_right_presidente_candidate | claude_opus | rep 3  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_esq_aborto_right_presidente_candidate | claude_opus | rep 4  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_dir_bolsa_familia_left_presidente_candidate | claude_opus | rep 0  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_dir_bolsa_familia_left_presidente_candidate | claude_opus | rep 1  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_dir_bolsa_familia_left_presidente_candidate | claude_opus | rep 2  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_dir_bolsa_familia_left_presidente_candidate | claude_opus | rep 3  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_dir_bolsa_familia_left_presidente_candidate | claude_opus | rep 4  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_dir_bolsa_familia_right_presidente_candidate | claude_opus | rep 0  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_dir_bolsa_familia_right_presidente_candidate | claude_opus | rep 1  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_dir_bolsa_familia_right_presidente_candidate | claude_opus | rep 2  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_dir_bolsa_familia_right_presidente_candidate | claude_opus | rep 3  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_dir_bolsa_familia_right_presidente_candidate | claude_opus | rep 4  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_dir_ambiente_left_presidente_candidate | claude_opus | rep 0  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_dir_ambiente_left_presidente_candidate | claude_opus | rep 1  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_dir_ambiente_left_presidente_candidate | claude_opus | rep 2  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_dir_ambiente_left_presidente_candidate | claude_opus | rep 3  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_dir_ambiente_left_presidente_candidate | claude_opus | rep 4  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_dir_ambiente_right_presidente_candidate | claude_opus | rep 0  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_dir_ambiente_right_presidente_candidate | claude_opus | rep 1  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_dir_ambiente_right_presidente_candidate | claude_opus | rep 2  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_dir_ambiente_right_presidente_candidate | claude_opus | rep 3  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_dir_ambiente_right_presidente_candidate | claude_opus | rep 4  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_dir_minorias_left_presidente_candidate | claude_opus | rep 0  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_dir_minorias_left_presidente_candidate | claude_opus | rep 1  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_dir_minorias_left_presidente_candidate | claude_opus | rep 2  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_dir_minorias_left_presidente_candidate | claude_opus | rep 3  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_dir_minorias_left_presidente_candidate | claude_opus | rep 4  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_dir_minorias_right_presidente_candidate | claude_opus | rep 0  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_dir_minorias_right_presidente_candidate | claude_opus | rep 1  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_dir_minorias_right_presidente_candidate | claude_opus | rep 2  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_dir_minorias_right_presidente_candidate | claude_opus | rep 3  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_dir_minorias_right_presidente_candidate | claude_opus | rep 4  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_dir_seguranca_left_presidente_candidate | claude_opus | rep 0  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_dir_seguranca_left_presidente_candidate | claude_opus | rep 1  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_dir_seguranca_left_presidente_candidate | claude_opus | rep 2  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_dir_seguranca_left_presidente_candidate | claude_opus | rep 3  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_dir_seguranca_left_presidente_candidate | claude_opus | rep 4  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_dir_seguranca_right_presidente_candidate | claude_opus | rep 0  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_dir_seguranca_right_presidente_candidate | claude_opus | rep 1  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_dir_seguranca_right_presidente_candidate | claude_opus | rep 2  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
  C_autopos_dir_seguranca_right_presidente_candidate | claude_opus | rep 3  (139 chars)  ERROR: Error code: 402 - {'error': {'message': 'Insufficient credit
